page_id,book_slug,book_title,page_name,variant,is_original,degradation_type,image_path,public_regression_score
147,how-to-tame-a-monster,How to Tame a Monster,how-to-tame-a-monster_en_page4,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0147_how-to-tame-a-monster_how-to-tame-a-monster_en_page4_occluding_prompt.jpg,5.761486394557819
147,how-to-tame-a-monster,How to Tame a Monster,how-to-tame-a-monster_en_page4,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0147_how-to-tame-a-monster_how-to-tame-a-monster_en_page4_clutter_controls.jpg,5.709063681027959
147,how-to-tame-a-monster,How to Tame a Monster,how-to-tame-a-monster_en_page4,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0147_how-to-tame-a-monster_how-to-tame-a-monster_en_page4_tiny_text_band.jpg,5.808709750566897
147,how-to-tame-a-monster,How to Tame a Monster,how-to-tame-a-monster_en_page4,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0147_how-to-tame-a-monster_how-to-tame-a-monster_en_page4_overlap_text_block.jpg,5.8088620559334805
148,how-to-tame-a-monster,How to Tame a Monster,how-to-tame-a-monster_en_page5,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0148_how-to-tame-a-monster_how-to-tame-a-monster_en_page5_original.jpg,5.867608654572941
148,how-to-tame-a-monster,How to Tame a Monster,how-to-tame-a-monster_en_page5,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0148_how-to-tame-a-monster_how-to-tame-a-monster_en_page5_contrast_loss.jpg,5.803203325774753
148,how-to-tame-a-monster,How to Tame a Monster,how-to-tame-a-monster_en_page5,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0148_how-to-tame-a-monster_how-to-tame-a-monster_en_page5_content_crop.jpg,5.800898526077091
148,how-to-tame-a-monster,How to Tame a Monster,how-to-tame-a-monster_en_page5,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0148_how-to-tame-a-monster_how-to-tame-a-monster_en_page5_occluding_prompt.jpg,5.906228835978838
148,how-to-tame-a-monster,How to Tame a Monster,how-to-tame-a-monster_en_page5,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0148_how-to-tame-a-monster_how-to-tame-a-monster_en_page5_clutter_controls.jpg,5.852157407407406
148,how-to-tame-a-monster,How to Tame a Monster,how-to-tame-a-monster_en_page5,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0148_how-to-tame-a-monster_how-to-tame-a-monster_en_page5_tiny_text_band.jpg,5.866902872260024
148,how-to-tame-a-monster,How to Tame a Monster,how-to-tame-a-monster_en_page5,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0148_how-to-tame-a-monster_how-to-tame-a-monster_en_page5_overlap_text_block.jpg,5.824583522297812
149,how-to-tame-a-monster,How to Tame a Monster,how-to-tame-a-monster_en_page6,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0149_how-to-tame-a-monster_how-to-tame-a-monster_en_page6_original.jpg,5.894096938775512
149,how-to-tame-a-monster,How to Tame a Monster,how-to-tame-a-monster_en_page6,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0149_how-to-tame-a-monster_how-to-tame-a-monster_en_page6_contrast_loss.jpg,5.7566077956435056
149,how-to-tame-a-monster,How to Tame a Monster,how-to-tame-a-monster_en_page6,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0149_how-to-tame-a-monster_how-to-tame-a-monster_en_page6_content_crop.jpg,5.829893613000757
149,how-to-tame-a-monster,How to Tame a Monster,how-to-tame-a-monster_en_page6,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0149_how-to-tame-a-monster_how-to-tame-a-monster_en_page6_occluding_prompt.jpg,5.931224111866969
149,how-to-tame-a-monster,How to Tame a Monster,how-to-tame-a-monster_en_page6,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0149_how-to-tame-a-monster_how-to-tame-a-monster_en_page6_clutter_controls.jpg,5.891780045351473
149,how-to-tame-a-monster,How to Tame a Monster,how-to-tame-a-monster_en_page6,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0149_how-to-tame-a-monster_how-to-tame-a-monster_en_page6_tiny_text_band.jpg,5.803141156462586
149,how-to-tame-a-monster,How to Tame a Monster,how-to-tame-a-monster_en_page6,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0149_how-to-tame-a-monster_how-to-tame-a-monster_en_page6_overlap_text_block.jpg,5.901211073318218
150,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page1,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0150_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page1_original.jpg,5.800231575963718
150,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page1,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0150_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page1_contrast_loss.jpg,5.773796390778533
150,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page1,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0150_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page1_content_crop.jpg,5.765673374905519
150,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page1,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0150_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page1_occluding_prompt.jpg,5.821270030234309
150,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page1,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0150_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page1_clutter_controls.jpg,5.7337986368789915
150,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page1,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0150_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page1_tiny_text_band.jpg,5.746413879440666
150,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page1,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0150_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page1_overlap_text_block.jpg,5.809491118669691
151,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page2,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0151_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page2_original.jpg,5.62479053287981
151,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page2,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0151_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page2_contrast_loss.jpg,5.816597591561873
151,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page2,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0151_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page2_content_crop.jpg,5.623743480725616
151,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page2,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0151_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page2_occluding_prompt.jpg,5.613443310657594
151,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page2,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0151_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page2_clutter_controls.jpg,5.632808673469381
151,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page2,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0151_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page2_tiny_text_band.jpg,5.704998866213145
151,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page2,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0151_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page2_overlap_text_block.jpg,5.5978183106575905
152,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page3,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0152_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page3_original.jpg,5.780781651549503
152,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page3,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0152_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page3_contrast_loss.jpg,5.702958805744522
152,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page3,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0152_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page3_content_crop.jpg,5.712479969765685
152,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page3,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0152_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page3_occluding_prompt.jpg,5.763846749811046
152,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page3,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0152_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page3_clutter_controls.jpg,5.80803533635676
152,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page3,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0152_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page3_tiny_text_band.jpg,5.752335222978085
152,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page3,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0152_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page3_overlap_text_block.jpg,5.807094293272866
153,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page4,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0153_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page4_original.jpg,5.905252173091459
153,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page4,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0153_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page4_contrast_loss.jpg,5.7343631811310365
153,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page4,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0153_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page4_content_crop.jpg,5.883966175359035
153,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page4,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0153_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page4_occluding_prompt.jpg,5.8008503401360585
153,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page4,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0153_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page4_clutter_controls.jpg,5.903076814058957
153,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page4,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0153_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page4_tiny_text_band.jpg,5.743799414210126
153,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page4,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0153_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page4_overlap_text_block.jpg,5.78382908163266
154,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page5,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0154_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page5_original.jpg,5.8638150037792895
154,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page5,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0154_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page5_contrast_loss.jpg,5.67744038170824
154,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page5,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0154_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page5_content_crop.jpg,5.902687074829933
154,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page5,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0154_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page5_occluding_prompt.jpg,5.8266255668934255
154,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page5,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0154_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page5_clutter_controls.jpg,5.890258692365837
154,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page5,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0154_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page5_tiny_text_band.jpg,5.758348639455783
154,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page5,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0154_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page5_overlap_text_block.jpg,5.8727919501133785
155,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page6,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0155_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page6_original.jpg,5.7778008314436935
155,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page6,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0155_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page6_contrast_loss.jpg,5.782965041572194
155,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page6,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0155_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page6_content_crop.jpg,5.728875283446716
155,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page6,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0155_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page6_occluding_prompt.jpg,5.78299612622827
155,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page6,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0155_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page6_clutter_controls.jpg,5.829904006046867
155,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page6,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0155_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page6_tiny_text_band.jpg,5.681231009070299
155,dance-khuzwayo-dance,"Dance, Khuzwayo, dance!",dance-khuzwayo-dance_en_page6,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0155_dance-khuzwayo-dance_dance-khuzwayo-dance_en_page6_overlap_text_block.jpg,5.807558484504915
156,whats-next,What's next?,whats-next_en_page1,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0156_whats-next_whats-next_en_page1_original.jpg,5.761632936507934
156,whats-next,What's next?,whats-next_en_page1,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0156_whats-next_whats-next_en_page1_contrast_loss.jpg,5.811013133030986
156,whats-next,What's next?,whats-next_en_page1,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0156_whats-next_whats-next_en_page1_content_crop.jpg,5.758930366591083
156,whats-next,What's next?,whats-next_en_page1,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0156_whats-next_whats-next_en_page1_occluding_prompt.jpg,5.7441973733937965
156,whats-next,What's next?,whats-next_en_page1,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0156_whats-next_whats-next_en_page1_clutter_controls.jpg,5.672162157287155
156,whats-next,What's next?,whats-next_en_page1,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0156_whats-next_whats-next_en_page1_tiny_text_band.jpg,5.737105725623584
156,whats-next,What's next?,whats-next_en_page1,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0156_whats-next_whats-next_en_page1_overlap_text_block.jpg,5.7458462086854984
157,whats-next,What's next?,whats-next_en_page2,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0157_whats-next_whats-next_en_page2_original.jpg,6.02164814814814
157,whats-next,What's next?,whats-next_en_page2,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0157_whats-next_whats-next_en_page2_contrast_loss.jpg,5.807807917611489
157,whats-next,What's next?,whats-next_en_page2,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0157_whats-next_whats-next_en_page2_content_crop.jpg,6.0232808012093635
157,whats-next,What's next?,whats-next_en_page2,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0157_whats-next_whats-next_en_page2_occluding_prompt.jpg,5.934844293272868
157,whats-next,What's next?,whats-next_en_page2,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0157_whats-next_whats-next_en_page2_clutter_controls.jpg,5.996374338624326
157,whats-next,What's next?,whats-next_en_page2,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0157_whats-next_whats-next_en_page2_tiny_text_band.jpg,5.7361219765684
157,whats-next,What's next?,whats-next_en_page2,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0157_whats-next_whats-next_en_page2_overlap_text_block.jpg,5.961788832199544
158,whats-next,What's next?,whats-next_en_page3,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0158_whats-next_whats-next_en_page3_original.jpg,5.6070892857142764
158,whats-next,What's next?,whats-next_en_page3,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0158_whats-next_whats-next_en_page3_contrast_loss.jpg,5.690036848072569
158,whats-next,What's next?,whats-next_en_page3,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0158_whats-next_whats-next_en_page3_content_crop.jpg,5.579012660619804
158,whats-next,What's next?,whats-next_en_page3,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0158_whats-next_whats-next_en_page3_occluding_prompt.jpg,5.699762282690854
158,whats-next,What's next?,whats-next_en_page3,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0158_whats-next_whats-next_en_page3_clutter_controls.jpg,5.618214191232043
158,whats-next,What's next?,whats-next_en_page3,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0158_whats-next_whats-next_en_page3_tiny_text_band.jpg,5.753276077097506
158,whats-next,What's next?,whats-next_en_page3,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0158_whats-next_whats-next_en_page3_overlap_text_block.jpg,5.763950396825397
159,whats-next,What's next?,whats-next_en_page4,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0159_whats-next_whats-next_en_page4_original.jpg,5.980488756613753
159,whats-next,What's next?,whats-next_en_page4,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0159_whats-next_whats-next_en_page4_contrast_loss.jpg,5.803274281935002
159,whats-next,What's next?,whats-next_en_page4,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0159_whats-next_whats-next_en_page4_content_crop.jpg,6.008571617535902
159,whats-next,What's next?,whats-next_en_page4,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0159_whats-next_whats-next_en_page4_occluding_prompt.jpg,5.9530256046863155
159,whats-next,What's next?,whats-next_en_page4,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0159_whats-next_whats-next_en_page4_clutter_controls.jpg,6.008115740740738
159,whats-next,What's next?,whats-next_en_page4,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0159_whats-next_whats-next_en_page4_tiny_text_band.jpg,5.8720817271353045
159,whats-next,What's next?,whats-next_en_page4,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0159_whats-next_whats-next_en_page4_overlap_text_block.jpg,5.980647675736966
160,whats-next,What's next?,whats-next_en_page5,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0160_whats-next_whats-next_en_page5_original.jpg,5.891685563114136
160,whats-next,What's next?,whats-next_en_page5,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0160_whats-next_whats-next_en_page5_contrast_loss.jpg,5.791266912320487
160,whats-next,What's next?,whats-next_en_page5,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0160_whats-next_whats-next_en_page5_content_crop.jpg,5.915840513983369
160,whats-next,What's next?,whats-next_en_page5,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0160_whats-next_whats-next_en_page5_occluding_prompt.jpg,5.8258455215419485
160,whats-next,What's next?,whats-next_en_page5,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0160_whats-next_whats-next_en_page5_clutter_controls.jpg,5.885594387755104
160,whats-next,What's next?,whats-next_en_page5,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0160_whats-next_whats-next_en_page5_tiny_text_band.jpg,5.8792164588057485
160,whats-next,What's next?,whats-next_en_page5,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0160_whats-next_whats-next_en_page5_overlap_text_block.jpg,5.856349773242629
161,whats-next,What's next?,whats-next_en_page6,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0161_whats-next_whats-next_en_page6_original.jpg,5.907455593348446
161,whats-next,What's next?,whats-next_en_page6,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0161_whats-next_whats-next_en_page6_contrast_loss.jpg,5.812841647770216
161,whats-next,What's next?,whats-next_en_page6,content_crop,0,content_crop,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0161_whats-next_whats-next_en_page6_content_crop.jpg,5.8883087679516155
161,whats-next,What's next?,whats-next_en_page6,occluding_prompt,0,occluding_prompt,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0161_whats-next_whats-next_en_page6_occluding_prompt.jpg,5.886878186628185
161,whats-next,What's next?,whats-next_en_page6,clutter_controls,0,clutter_controls,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0161_whats-next_whats-next_en_page6_clutter_controls.jpg,5.895947467876032
161,whats-next,What's next?,whats-next_en_page6,tiny_text_band,0,tiny_text_band,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0161_whats-next_whats-next_en_page6_tiny_text_band.jpg,5.86483815192744
161,whats-next,What's next?,whats-next_en_page6,overlap_text_block,0,overlap_text_block,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0161_whats-next_whats-next_en_page6_overlap_text_block.jpg,5.919358156393868
162,whos-that-baby,Who's that baby?,whos-that-baby_en_page1,original,1,original,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0162_whos-that-baby_whos-that-baby_en_page1_original.jpg,5.834150321239603
162,whos-that-baby,Who's that baby?,whos-that-baby_en_page1,contrast_loss,0,contrast_loss,/root/autodl-tmp/story-layout-quality/experiment/results/bookdash_stress/variants/0162_whos-that-baby_whos-that-baby_en_page1_contrast_loss.jpg,5.74036885865457
